record_id,date,weather_station,district,rainfall_mm,max_temperature_c,min_temperature_c,flood_incidents,water_supply_interruptions,crop_yield_index,school_closure_days,district_policy_pressure_index
1693,2022-07-10,Komenda,Ekumfi,83.2,33.2,23.0,2,3,92.3,0,35.6
1694,2022-11-25,Cape Coast North,Abura Asebu Kwamankese,20.5,30.0,22.8,0,6,96.4,0,29.2
1695,2022-06-02,Mankessim,Elmina,34.3,30.9,24.3,3,2,88.6,0,48.6
1696,2021-11-22,Cape Coast North,Elmina,127.9,29.1,22.9,0,3,89.5,1,51.7
1697,2024-12-27,Cape Coast South,Cape Coast,72.1,29.2,26.1,2,4,89.3,1,46.2
1698,2022-03-19,Komenda,Ekumfi,110.6,30.3,23.6,1,6,83.1,2,37.9
1699,2025-03-10,Cape Coast South,Mfantsiman,54.3,31.3,22.4,1,3,93.0,0,41.9
1700,2022-11-28,Winneba,Abura Asebu Kwamankese,26.3,28.3,24.9,0,1,91.0,0,37.9
1701,2025-05-16,Cape Coast North,Ekumfi,19.6,29.4,20.6,0,3,96.8,0,36.9
1702,2024-04-22,Komenda,Abura Asebu Kwamankese,78.2,29.4,21.9,2,3,82.1,2,30.4
1703,2025-09-01,Winneba,Cape Coast,71.8,28.8,22.1,1,6,86.9,0,36.0
1704,2023-02-21,Cape Coast North,Cape Coast,45.8,31.7,24.7,1,1,94.2,1,43.6
1705,2025-01-30,Komenda,Cape Coast,54.4,28.3,24.7,0,3,81.2,0,34.5
1706,2024-09-18,Winneba,Mfantsiman,48.2,29.9,24.3,1,5,92.0,1,35.8
1707,2023-12-01,Cape Coast South,Cape Coast,137.2,27.9,23.4,2,0,74.0,4,64.0
1708,2022-02-18,Cape Coast South,Cape Coast,59.2,29.6,26.3,0,4,94.0,0,37.2
1709,2024-10-03,Komenda,Elmina,30.8,28.4,24.6,1,3,96.7,3,24.0
1710,2024-12-20,Elmina,Ekumfi,27.7,32.4,23.4,0,3,79.2,0,46.0
1711,2024-08-08,Elmina,Elmina,35.4,30.3,23.7,0,2,89.9,0,53.8
1712,2023-12-16,Cape Coast North,Komenda,56.2,30.6,23.7,0,0,84.5,0,62.3
1713,2025-05-26,Cape Coast North,Ekumfi,66.9,31.2,25.9,2,5,96.3,0,23.9
1714,2025-01-30,Mankessim,Mfantsiman,12.8,30.8,24.3,0,2,81.5,0,53.0
1715,2021-03-19,Mankessim,Mfantsiman,34.9,29.8,24.1,0,8,78.7,0,34.5
1716,2025-07-07,Mankessim,Elmina,67.6,31.8,20.4,0,1,98.5,0,53.7
1717,2025-12-23,Winneba,Cape Coast,70.2,30.4,22.3,1,2,91.9,1,31.2
1718,2024-11-22,Winneba,Mfantsiman,85.0,34.3,22.8,0,6,94.6,0,55.8
1719,2021-06-16,Mankessim,Abura Asebu Kwamankese,54.7,30.7,21.7,0,5,92.8,1,30.1
1720,2025-06-20,Cape Coast South,Abura Asebu Kwamankese,13.4,26.9,23.9,0,4,103.3,2,31.8
1721,2025-07-05,Elmina,Abura Asebu Kwamankese,30.2,29.9,24.4,0,3,82.2,1,39.4
1722,2025-10-24,Cape Coast North,Ekumfi,58.4,29.8,23.8,0,3,80.1,0,47.7
1723,2024-07-31,Mankessim,Komenda,112.7,34.5,25.0,2,3,89.6,1,42.4
1724,2021-06-21,Elmina,Komenda,63.3,31.4,23.0,0,1,86.7,0,54.5
1725,2024-08-17,Winneba,Elmina,30.1,29.3,21.5,1,0,95.4,0,43.1
1726,2024-07-21,Elmina,Komenda,67.0,27.7,23.4,0,2,92.5,0,41.4
1727,2025-04-15,Cape Coast South,Ekumfi,99.5,30.5,22.8,2,3,97.3,2,33.8
1728,2021-08-18,Cape Coast North,Ekumfi,64.1,33.7,23.1,3,6,94.1,0,40.7
1729,2023-02-06,Cape Coast South,Abura Asebu Kwamankese,91.3,30.6,21.2,1,3,87.5,1,65.0
1730,2024-05-06,Cape Coast North,Cape Coast,41.9,33.1,22.9,1,3,97.4,1,50.2
1731,2025-01-17,Cape Coast South,Elmina,46.3,30.2,27.1,1,3,84.6,0,75.6
1732,2021-05-11,Winneba,Ekumfi,28.2,30.3,20.6,0,4,77.9,0,53.5
1733,2025-03-23,Komenda,Mfantsiman,117.0,31.4,22.7,0,4,85.5,1,42.3
1734,2023-10-01,Mankessim,Elmina,34.4,33.9,25.7,0,2,107.4,1,30.6
1735,2022-06-30,Cape Coast South,Cape Coast,59.0,34.2,24.5,2,3,94.9,0,57.5
1736,2023-12-25,Cape Coast South,Elmina,73.7,34.4,23.9,3,1,78.9,0,40.9
1737,2022-10-29,Mankessim,Mfantsiman,45.8,30.1,23.2,1,3,92.0,0,31.5
1738,2024-01-08,Elmina,Mfantsiman,109.5,31.1,24.6,2,6,102.0,2,38.2
1739,2021-02-12,Winneba,Mfantsiman,63.9,33.2,24.8,0,6,89.4,1,27.9
1740,2022-10-26,Komenda,Komenda,59.6,26.9,24.4,0,1,88.7,0,56.0
1741,2021-03-03,Komenda,Cape Coast,88.6,30.5,21.4,4,1,80.7,1,45.3
1742,2023-01-03,Cape Coast North,Ekumfi,133.0,31.9,21.0,2,5,82.7,2,55.0
1743,2024-10-27,Cape Coast North,Komenda,61.7,31.3,22.9,2,2,80.5,1,49.0
1744,2022-08-19,Komenda,Ekumfi,55.8,28.8,25.7,1,2,86.9,1,41.3
1745,2021-04-29,Komenda,Ekumfi,98.8,33.2,21.2,0,2,101.7,1,40.5
1746,2023-03-19,Mankessim,Cape Coast,104.2,28.7,24.1,4,1,77.4,2,46.6
1747,2021-01-30,Winneba,Elmina,19.9,34.6,24.2,1,1,96.8,0,53.0
1748,2024-12-22,Komenda,Komenda,59.4,34.0,22.8,1,1,104.3,0,48.8
1749,2022-12-23,Cape Coast North,Abura Asebu Kwamankese,46.3,31.8,23.5,0,2,93.9,0,31.4
1750,2022-09-05,Cape Coast North,Mfantsiman,31.2,31.1,28.5,0,8,100.7,2,24.4
1751,2023-05-01,Elmina,Abura Asebu Kwamankese,23.2,32.0,21.8,0,7,87.9,0,24.0
1752,2023-11-05,Komenda,Mfantsiman,66.3,35.7,25.5,0,2,83.6,0,49.8
1753,2025-11-19,Winneba,Mfantsiman,33.2,30.3,24.2,0,5,93.0,1,52.5
1754,2023-05-05,Mankessim,Abura Asebu Kwamankese,115.8,31.9,23.7,1,6,80.4,4,49.9
1755,2023-03-22,Cape Coast South,Ekumfi,141.9,32.2,22.5,2,1,79.5,2,51.7
1756,2022-10-08,Cape Coast North,Elmina,85.2,33.6,25.3,1,2,90.5,1,56.5
1757,2021-11-02,Cape Coast South,Komenda,86.4,31.5,26.4,1,3,97.5,0,44.8
1758,2023-12-06,Cape Coast North,Mfantsiman,77.1,29.6,24.7,1,2,87.9,0,49.1
1759,2024-08-12,Winneba,Elmina,39.4,32.2,24.4,0,5,97.0,0,32.5
1760,2024-06-13,Cape Coast South,Komenda,68.8,29.7,22.6,2,1,102.8,0,42.5
1761,2021-10-13,Elmina,Cape Coast,27.4,33.4,21.5,0,6,77.1,0,37.3
1762,2023-10-06,Mankessim,Komenda,112.4,32.9,24.0,0,6,89.5,0,52.9
1763,2023-06-07,Winneba,Cape Coast,76.3,26.9,24.3,1,3,76.7,0,58.3
1764,2021-10-13,Cape Coast North,Mfantsiman,84.2,28.9,24.3,2,4,84.6,1,49.0
1765,2023-02-08,Komenda,Ekumfi,122.7,31.3,24.1,3,4,93.1,0,41.9
1766,2024-12-07,Mankessim,Ekumfi,78.7,30.9,25.1,1,8,98.3,1,25.6
1767,2025-10-19,Cape Coast South,Elmina,100.7,30.6,25.0,4,2,82.4,0,55.0
1768,2025-10-25,Komenda,Ekumfi,113.6,29.1,24.0,0,3,80.1,2,69.5
1769,2024-11-23,Cape Coast North,Elmina,77.4,31.9,24.3,0,2,90.0,0,34.2
1770,2024-03-14,Cape Coast South,Cape Coast,61.6,33.6,25.4,0,3,103.6,0,38.1
1771,2021-03-15,Cape Coast South,Komenda,57.5,31.4,24.5,0,4,93.7,2,47.9
1772,2021-06-23,Mankessim,Mfantsiman,70.4,31.6,23.2,0,3,98.0,0,57.0
1773,2021-11-09,Cape Coast South,Ekumfi,99.1,33.6,24.4,0,4,89.9,0,46.4
1774,2022-08-14,Winneba,Mfantsiman,159.2,31.1,23.6,0,0,70.9,3,43.6
1775,2024-10-17,Winneba,Mfantsiman,5.3,31.4,24.6,0,3,99.8,0,33.6
1776,2022-10-30,Winneba,Mfantsiman,49.1,32.5,26.8,0,2,86.5,2,55.1
1777,2024-05-26,Winneba,Cape Coast,66.4,32.5,24.2,0,2,87.6,0,30.0
1778,2021-03-18,Mankessim,Komenda,68.0,29.1,24.5,1,0,78.6,2,21.2
1779,2025-04-16,Cape Coast North,Ekumfi,135.0,31.1,22.9,0,5,79.1,1,55.1
1780,2021-11-03,Elmina,Komenda,55.1,29.3,22.7,0,0,89.7,0,54.6
1781,2022-01-07,Cape Coast North,Ekumfi,46.8,32.7,25.7,1,2,81.3,0,28.8
1782,2021-11-30,Mankessim,Cape Coast,69.0,29.8,23.8,1,6,77.5,0,45.5
1783,2021-10-12,Cape Coast South,Abura Asebu Kwamankese,41.8,29.9,24.8,0,2,98.9,0,37.3
1784,2024-05-14,Winneba,Cape Coast,41.5,31.5,23.9,1,2,89.1,0,30.7
1785,2023-11-04,Mankessim,Komenda,38.5,33.6,24.8,0,4,90.9,0,41.6
1786,2025-04-26,Cape Coast South,Ekumfi,58.0,29.7,25.5,0,5,90.5,0,29.4
1787,2022-11-06,Winneba,Komenda,76.1,31.8,21.9,2,2,82.8,0,38.9
1788,2023-02-12,Komenda,Elmina,93.9,30.7,20.7,3,3,99.2,0,35.8
1789,2024-10-31,Komenda,Komenda,59.8,33.7,24.2,0,3,96.6,1,42.7
1790,2024-08-28,Winneba,Cape Coast,129.9,25.6,25.7,0,2,92.4,1,53.2
1791,2024-01-06,Komenda,Komenda,75.8,30.7,21.3,0,3,95.1,0,30.6
1792,2023-02-08,Mankessim,Cape Coast,35.9,32.4,24.4,0,3,99.8,0,45.0
1793,2025-12-04,Winneba,Komenda,88.9,30.6,25.3,0,4,94.7,1,43.3
1794,2025-12-09,Elmina,Abura Asebu Kwamankese,55.8,29.7,24.1,1,1,89.9,1,32.8
1795,2025-10-26,Cape Coast South,Elmina,102.7,28.2,25.0,1,3,83.7,1,43.4
1796,2023-02-28,Cape Coast North,Elmina,77.4,31.0,25.2,1,4,81.6,1,49.7
1797,2025-10-06,Cape Coast North,Mfantsiman,59.6,29.8,22.8,1,3,85.7,0,53.9
1798,2021-02-05,Mankessim,Abura Asebu Kwamankese,50.7,30.7,26.5,0,2,97.4,1,41.0
1799,2022-06-29,Cape Coast North,Ekumfi,41.6,31.3,23.1,0,5,84.6,2,26.8
1800,2025-07-26,Winneba,Cape Coast,112.2,32.1,25.6,2,3,91.6,1,46.2
1801,2022-03-11,Winneba,Mfantsiman,94.6,27.3,25.8,1,1,88.3,1,48.6
1802,2021-11-01,Mankessim,Komenda,99.2,30.9,22.7,2,6,87.4,0,32.2
1803,2022-12-14,Elmina,Elmina,65.0,29.3,24.1,0,2,88.6,0,24.5
1804,2025-04-24,Winneba,Cape Coast,29.2,35.9,25.5,0,5,77.4,1,45.5
1805,2022-03-31,Mankessim,Ekumfi,18.5,30.3,24.7,0,2,87.6,2,44.6
1806,2021-10-01,Mankessim,Abura Asebu Kwamankese,77.8,34.6,26.0,1,4,87.3,1,29.3
1807,2023-12-19,Cape Coast North,Elmina,29.7,28.1,22.1,0,4,91.7,0,55.5
1808,2025-07-19,Komenda,Komenda,106.1,26.9,25.2,0,3,90.2,2,44.4
1809,2024-12-01,Cape Coast South,Ekumfi,154.8,31.1,21.7,3,3,86.2,0,30.4
1810,2025-10-30,Winneba,Cape Coast,61.4,33.2,25.2,0,3,80.7,0,46.3
1811,2021-10-03,Cape Coast North,Ekumfi,95.4,30.9,21.6,2,6,77.3,1,53.7
1812,2025-12-28,Cape Coast South,Mfantsiman,53.4,29.4,20.5,0,1,95.9,1,40.6
1813,2022-04-29,Cape Coast South,Mfantsiman,82.7,29.8,26.4,0,8,83.1,1,51.7
1814,2021-02-22,Winneba,Komenda,104.0,32.5,24.4,2,2,95.0,0,44.7
1815,2023-12-14,Mankessim,Ekumfi,73.9,29.1,24.5,1,5,87.9,0,50.7
1816,2023-06-07,Winneba,Komenda,30.5,32.6,26.4,1,4,100.0,0,18.6
1817,2023-04-10,Winneba,Cape Coast,88.4,31.3,23.2,1,5,85.4,0,39.4
1818,2021-05-28,Mankessim,Ekumfi,26.5,35.3,24.9,0,2,92.1,2,54.8
1819,2021-10-08,Elmina,Cape Coast,37.9,34.9,24.2,2,3,97.7,0,24.8
1820,2021-12-16,Mankessim,Cape Coast,165.4,30.6,25.2,1,6,72.9,1,54.0
1821,2022-11-22,Cape Coast North,Elmina,99.8,35.0,24.0,1,5,82.5,2,49.5
1822,2023-07-06,Winneba,Ekumfi,66.2,30.6,24.3,1,4,102.9,4,49.8
1823,2022-01-17,Mankessim,Cape Coast,157.0,30.7,26.3,4,2,79.4,3,54.0
1824,2024-04-14,Cape Coast South,Mfantsiman,50.6,31.6,23.3,0,1,89.9,0,33.2
1825,2025-11-22,Elmina,Komenda,98.8,31.1,23.6,3,0,87.2,0,52.9
1826,2023-01-09,Cape Coast North,Komenda,109.2,30.1,23.3,2,2,90.8,1,48.4
1827,2025-05-09,Komenda,Komenda,9.3,31.5,21.0,0,1,99.2,1,22.2
1828,2024-10-10,Winneba,Komenda,64.1,27.4,26.0,0,3,87.4,1,35.7
1829,2025-10-24,Mankessim,Mfantsiman,45.3,33.3,25.8,0,3,94.3,1,38.9
1830,2022-02-04,Winneba,Ekumfi,13.8,34.9,23.9,0,3,88.6,1,45.9
1831,2023-08-14,Komenda,Ekumfi,149.8,28.5,23.7,2,2,85.4,2,40.4
1832,2024-05-11,Winneba,Cape Coast,70.9,34.2,23.8,0,3,85.3,1,35.9
1833,2025-08-03,Mankessim,Cape Coast,19.7,25.4,21.8,0,5,102.7,1,28.1
1834,2024-01-28,Mankessim,Mfantsiman,75.9,34.3,23.7,1,4,102.6,1,64.8
1835,2021-07-16,Cape Coast North,Abura Asebu Kwamankese,100.7,30.9,26.5,0,6,74.0,0,24.0
1836,2021-12-25,Elmina,Ekumfi,29.6,27.8,23.2,0,0,105.7,3,30.5
1837,2025-02-21,Mankessim,Cape Coast,63.0,30.2,23.0,0,3,88.6,0,47.0
1838,2024-08-16,Cape Coast South,Mfantsiman,92.2,32.6,22.5,2,2,94.7,2,38.2
1839,2024-04-04,Komenda,Elmina,56.4,29.3,26.0,0,6,97.1,1,22.0
1840,2025-04-07,Cape Coast North,Elmina,104.3,31.6,25.8,3,1,74.8,3,47.4
1841,2024-01-10,Cape Coast North,Ekumfi,37.4,32.7,23.3,1,3,90.0,0,42.2
1842,2023-10-11,Komenda,Mfantsiman,67.9,29.9,24.4,1,1,79.4,0,50.8
1843,2025-04-06,Elmina,Ekumfi,24.8,30.5,24.5,1,2,83.0,0,46.1
1844,2023-06-08,Elmina,Mfantsiman,140.1,32.5,25.8,1,1,93.9,2,46.4
1845,2024-10-02,Cape Coast South,Komenda,39.8,30.8,23.8,2,5,97.7,0,46.5
1846,2025-11-08,Cape Coast South,Elmina,52.3,28.4,22.5,1,4,78.9,1,49.4
1847,2024-02-14,Cape Coast South,Abura Asebu Kwamankese,121.1,31.0,22.3,1,1,74.9,1,39.8
1848,2024-03-10,Elmina,Abura Asebu Kwamankese,137.7,25.3,23.4,1,1,90.9,1,40.3
1849,2023-10-09,Winneba,Ekumfi,80.1,27.5,24.2,1,1,95.5,2,53.0
1850,2024-01-23,Winneba,Mfantsiman,72.9,33.5,25.6,1,6,92.2,0,35.2
1851,2025-09-06,Mankessim,Elmina,105.8,31.5,22.1,3,0,86.8,1,43.3
1852,2025-09-19,Winneba,Ekumfi,79.7,34.5,23.8,0,2,83.3,0,35.3
1853,2024-09-20,Komenda,Mfantsiman,45.2,31.6,22.6,0,6,89.6,0,21.3
1854,2024-11-26,Komenda,Komenda,51.7,28.7,24.4,0,0,93.8,0,49.2
1855,2024-08-15,Komenda,Ekumfi,173.7,31.4,21.0,3,2,80.4,1,66.3
1856,2023-12-15,Komenda,Mfantsiman,33.6,29.9,24.5,0,2,92.6,1,51.6
1857,2024-05-11,Elmina,Mfantsiman,76.7,31.5,26.7,0,5,105.0,0,31.0
1858,2021-04-12,Komenda,Abura Asebu Kwamankese,52.3,31.1,25.1,1,5,88.3,1,18.7
1859,2022-08-06,Cape Coast South,Cape Coast,36.6,29.2,24.2,1,1,82.9,0,35.1
1860,2021-04-15,Komenda,Cape Coast,119.2,30.7,24.8,3,1,86.6,0,48.6
1861,2022-11-03,Cape Coast North,Cape Coast,47.4,32.2,25.5,1,3,90.9,0,50.4
1862,2024-05-13,Winneba,Elmina,69.9,33.6,23.3,0,3,86.7,0,48.1
1863,2022-10-18,Cape Coast North,Komenda,24.0,30.7,22.8,1,5,89.8,0,35.3
1864,2022-12-31,Cape Coast North,Elmina,25.2,29.4,26.6,1,2,85.2,0,43.4
1865,2024-11-03,Mankessim,Mfantsiman,69.8,30.7,23.6,0,3,90.6,0,34.4
1866,2022-11-11,Cape Coast South,Cape Coast,39.2,29.9,26.6,1,5,100.3,0,34.5
1867,2025-09-01,Elmina,Ekumfi,29.5,35.0,26.2,0,3,94.2,0,43.0
1868,2021-07-01,Cape Coast South,Komenda,28.9,31.3,24.5,0,6,89.7,0,30.8
1869,2025-04-19,Elmina,Ekumfi,127.5,31.8,27.2,2,1,80.9,0,35.0
1870,2021-12-07,Cape Coast South,Komenda,64.2,30.6,23.4,0,3,89.4,0,41.5
1871,2023-07-03,Elmina,Elmina,83.5,24.4,27.5,0,6,92.5,0,42.0
1872,2025-04-05,Komenda,Ekumfi,37.5,30.7,23.4,1,4,94.4,0,36.2
1873,2024-09-17,Cape Coast South,Cape Coast,40.8,31.6,21.4,0,2,93.3,0,66.1
1874,2024-09-26,Cape Coast North,Komenda,60.6,29.1,24.1,4,2,81.9,1,49.1
1875,2024-02-02,Cape Coast South,Mfantsiman,41.0,32.2,23.4,1,0,101.7,0,38.8
1876,2024-06-01,Cape Coast North,Komenda,33.3,30.6,27.4,0,2,90.9,0,60.2
1877,2025-02-22,Elmina,Cape Coast,70.0,30.6,24.9,0,3,102.9,0,54.7
1878,2024-11-17,Komenda,Abura Asebu Kwamankese,86.9,32.9,23.4,0,0,92.0,0,69.1
1879,2023-08-01,Komenda,Mfantsiman,71.9,31.2,22.0,0,4,74.8,0,38.7
1880,2025-09-21,Komenda,Elmina,115.1,33.8,22.4,1,4,74.8,0,37.3
1881,2024-02-21,Cape Coast North,Cape Coast,131.7,34.8,26.2,1,1,87.9,0,44.7
1882,2024-03-08,Winneba,Komenda,97.9,30.7,21.1,0,3,81.0,1,46.8
1883,2023-02-06,Winneba,Cape Coast,41.8,32.1,24.2,0,3,88.9,2,52.6
1884,2024-02-15,Cape Coast South,Komenda,61.4,33.3,23.0,2,3,87.2,1,54.7
1885,2024-03-08,Winneba,Komenda,62.1,30.4,23.1,1,4,68.0,0,41.2
1886,2021-08-18,Winneba,Mfantsiman,56.9,31.7,24.2,0,0,91.9,0,52.3
1887,2024-07-31,Winneba,Komenda,93.3,27.9,25.7,2,2,89.8,0,36.3
1888,2025-01-28,Winneba,Abura Asebu Kwamankese,37.7,28.5,25.0,0,5,107.1,0,28.3
1889,2025-02-13,Cape Coast North,Cape Coast,119.2,30.1,22.5,2,4,82.8,0,44.4
1890,2021-04-23,Komenda,Cape Coast,106.2,33.5,25.8,2,3,85.4,0,22.3
1891,2025-02-14,Elmina,Komenda,14.2,32.2,24.1,1,2,91.6,0,44.0
1892,2023-05-25,Cape Coast North,Komenda,66.2,30.4,23.1,0,1,107.9,0,53.1
1893,2022-09-10,Winneba,Mfantsiman,49.8,33.2,25.3,0,2,92.7,1,45.9
1894,2021-02-04,Winneba,Mfantsiman,46.7,33.7,24.7,4,4,87.8,0,61.0
1895,2024-12-15,Cape Coast North,Komenda,29.8,32.4,24.0,0,2,92.8,1,37.8
1896,2024-07-14,Elmina,Ekumfi,84.7,30.3,23.8,2,3,86.3,1,30.0
1897,2025-03-08,Komenda,Elmina,62.6,30.1,25.1,1,3,87.9,0,34.6
1898,2021-10-15,Winneba,Komenda,47.7,31.7,25.9,1,3,86.5,1,43.4
1899,2022-09-07,Cape Coast South,Elmina,100.8,30.7,22.2,2,3,92.8,1,61.4
1900,2023-07-11,Mankessim,Elmina,49.2,32.4,23.6,1,7,88.0,1,55.5
1901,2022-02-06,Elmina,Abura Asebu Kwamankese,54.0,29.8,21.7,0,2,88.4,0,21.9
1902,2025-03-10,Mankessim,Cape Coast,40.7,32.3,24.4,0,4,91.8,1,36.8
1903,2025-10-06,Mankessim,Ekumfi,43.2,30.2,23.8,0,5,92.0,0,29.8
1904,2025-11-05,Winneba,Ekumfi,100.5,31.4,21.8,1,5,95.9,2,32.9
1905,2025-04-05,Cape Coast South,Ekumfi,33.9,30.9,24.4,0,4,90.0,1,36.7
1906,2024-06-07,Cape Coast North,Cape Coast,64.2,29.0,21.6,1,3,89.9,0,34.9
1907,2025-04-19,Komenda,Mfantsiman,141.7,27.2,22.7,3,5,79.0,1,49.4
1908,2024-01-20,Cape Coast South,Ekumfi,61.9,27.7,24.8,1,3,91.1,0,58.9
1909,2024-10-28,Winneba,Elmina,167.2,30.8,23.7,2,3,82.5,1,60.5
1910,2022-09-02,Cape Coast South,Abura Asebu Kwamankese,95.3,32.5,24.1,0,3,85.7,0,32.6
1911,2024-09-06,Cape Coast North,Komenda,97.0,32.4,26.0,0,3,84.5,1,39.1
1912,2023-04-27,Mankessim,Ekumfi,106.5,27.9,25.9,2,2,69.2,1,61.9
1913,2023-06-29,Winneba,Cape Coast,56.3,31.5,25.5,1,5,82.5,1,44.3
1914,2023-02-01,Mankessim,Cape Coast,173.3,31.8,22.6,1,2,74.5,1,56.8
1915,2023-03-22,Elmina,Elmina,140.3,30.3,23.4,1,2,89.4,0,50.3
1916,2022-10-29,Cape Coast South,Abura Asebu Kwamankese,56.9,33.2,22.2,1,3,86.6,0,52.7
1917,2024-05-03,Elmina,Ekumfi,78.6,33.3,24.2,1,4,99.1,0,36.1
1918,2021-05-03,Cape Coast North,Mfantsiman,51.1,28.9,24.4,1,3,90.8,0,36.1
1919,2023-10-21,Cape Coast South,Cape Coast,20.2,28.0,23.5,0,5,96.1,0,18.5
1920,2024-09-17,Komenda,Cape Coast,38.9,29.9,25.5,1,1,94.8,0,33.7
1921,2022-05-17,Cape Coast North,Abura Asebu Kwamankese,29.4,31.1,24.4,1,4,84.2,0,37.3
1922,2022-09-27,Cape Coast South,Elmina,53.8,30.8,24.2,1,5,92.8,1,20.3
1923,2023-04-11,Cape Coast South,Ekumfi,37.9,31.9,24.2,0,7,81.9,0,43.4
1924,2021-06-28,Komenda,Abura Asebu Kwamankese,37.2,31.4,26.5,0,5,98.8,0,38.0
1925,2025-10-28,Mankessim,Mfantsiman,47.2,32.2,24.9,0,2,86.2,2,39.1
1926,2023-01-03,Mankessim,Cape Coast,70.4,29.8,23.2,0,5,93.9,0,36.2
1927,2025-07-04,Cape Coast South,Komenda,67.5,30.7,22.2,0,1,84.9,2,54.8
1928,2024-12-27,Cape Coast South,Komenda,65.3,31.6,24.4,0,1,91.5,2,33.7
1929,2024-07-18,Elmina,Komenda,39.9,34.4,23.2,1,3,87.5,1,30.4
1930,2024-11-09,Elmina,Abura Asebu Kwamankese,25.4,34.4,22.0,0,4,100.0,0,34.3
1931,2022-07-03,Winneba,Mfantsiman,64.2,31.2,22.3,0,1,89.6,0,58.4
1932,2023-05-21,Cape Coast South,Komenda,39.7,26.7,21.4,0,4,95.0,0,31.3
1933,2022-06-06,Cape Coast North,Cape Coast,101.2,32.7,25.9,0,2,82.9,1,44.8
1934,2023-03-14,Cape Coast North,Ekumfi,29.2,27.5,23.3,1,4,90.1,0,35.2
1935,2022-03-10,Cape Coast South,Abura Asebu Kwamankese,51.2,25.9,22.9,0,3,90.7,0,19.4
1936,2022-11-05,Mankessim,Mfantsiman,67.7,32.7,22.9,1,1,90.6,3,34.6
1937,2023-01-15,Winneba,Mfantsiman,68.8,31.5,21.2,2,2,80.9,0,35.1
1938,2022-12-16,Elmina,Komenda,85.4,28.6,24.9,0,2,96.2,0,44.6
1939,2022-11-19,Elmina,Komenda,144.7,31.8,26.4,1,5,86.1,1,47.4
1940,2025-07-04,Mankessim,Cape Coast,50.0,29.5,24.4,1,1,80.8,0,27.0
1941,2022-08-03,Winneba,Mfantsiman,71.0,32.5,27.7,1,2,86.2,0,43.0
1942,2021-08-28,Cape Coast South,Ekumfi,73.9,35.2,25.0,2,0,71.9,1,47.2
1943,2022-10-12,Winneba,Mfantsiman,99.4,29.2,23.4,3,1,79.8,0,70.1
1944,2024-02-01,Cape Coast North,Elmina,41.3,26.4,25.1,0,3,98.6,1,40.2
1945,2024-12-09,Cape Coast South,Abura Asebu Kwamankese,67.4,28.0,24.1,0,2,90.5,0,51.9
1946,2022-09-18,Cape Coast South,Abura Asebu Kwamankese,54.6,31.3,22.9,1,6,82.2,0,23.2
1947,2022-09-20,Mankessim,Mfantsiman,133.0,32.7,23.4,0,3,86.8,1,36.3
1948,2023-06-13,Winneba,Komenda,43.0,30.1,24.1,0,6,86.3,0,20.2
1949,2022-01-04,Winneba,Komenda,156.2,28.3,23.9,3,2,72.4,3,43.2
1950,2025-12-08,Komenda,Komenda,48.6,27.7,23.5,1,5,94.6,0,38.7
1951,2025-03-20,Mankessim,Elmina,38.0,33.7,26.7,1,3,86.3,1,25.2
1952,2022-12-28,Komenda,Komenda,136.1,27.7,24.2,5,3,80.0,0,59.0
1953,2025-11-05,Elmina,Komenda,125.6,26.4,24.7,1,4,82.7,3,46.5
1954,2024-02-03,Komenda,Elmina,208.9,28.1,21.5,1,2,83.2,1,52.7
1955,2022-04-04,Elmina,Cape Coast,30.9,30.8,22.2,0,3,98.2,0,42.4
1956,2024-03-02,Cape Coast North,Ekumfi,50.5,34.0,25.0,1,3,89.5,0,31.5
1957,2024-11-30,Komenda,Mfantsiman,112.6,30.3,24.7,1,5,84.2,1,48.5
1958,2022-03-01,Winneba,Abura Asebu Kwamankese,86.7,30.4,22.0,2,0,88.9,1,39.6
1959,2022-01-30,Elmina,Abura Asebu Kwamankese,48.3,31.9,24.9,0,2,83.5,0,26.5
1960,2025-09-18,Mankessim,Elmina,90.5,28.9,25.7,1,3,87.7,0,37.6
1961,2023-02-18,Mankessim,Ekumfi,71.7,30.5,24.0,1,2,88.0,0,41.6
1962,2023-12-08,Elmina,Elmina,66.7,28.1,21.8,0,3,81.8,1,41.9
1963,2024-02-20,Cape Coast North,Mfantsiman,67.1,34.8,22.4,1,5,87.4,3,30.1
1964,2023-08-26,Komenda,Cape Coast,77.7,32.0,26.2,0,0,95.0,0,60.4
1965,2025-11-20,Winneba,Abura Asebu Kwamankese,84.2,31.1,21.6,1,1,80.8,2,50.3
1966,2021-11-09,Elmina,Abura Asebu Kwamankese,40.5,28.4,25.4,1,0,96.8,0,53.7
1967,2024-12-18,Cape Coast North,Cape Coast,53.0,30.9,21.3,1,6,84.2,1,48.8
1968,2023-01-08,Cape Coast North,Ekumfi,64.4,32.0,24.1,0,1,88.2,0,46.4
1969,2021-09-09,Komenda,Abura Asebu Kwamankese,69.9,31.1,22.9,1,5,92.0,1,42.6
1970,2021-11-01,Winneba,Mfantsiman,38.8,31.0,24.7,3,4,85.7,0,43.2
1971,2023-08-16,Komenda,Mfantsiman,99.4,28.1,26.0,3,1,84.2,0,48.0
1972,2021-02-21,Elmina,Abura Asebu Kwamankese,50.6,26.0,22.6,0,4,95.1,1,45.1
