market_record_id,date,region,district,market_name,commodity,price_ghs,wholesale_price_ghs,quantity_available_kg,seller_type,mobile_money_acceptance,market_centre_type
1602,2022-02-11,Upper West,Jirapa,Techiman Market,palm oil,14.54,13.48,82,retailer,yes,urban
1603,2022-05-03,Eastern,Akim Oda,Tamale Central,yam,17.86,14.78,235,aggregator,yes,urban
1604,2023-12-02,Eastern,Nsawam,Techiman Market,rice,17.48,16.1,153,aggregator,yes,rural
1605,2022-09-09,Upper West,Wa,Tamale Central,tomato,6.19,5.66,180,retailer,yes,rural
1606,2024-08-30,Ashanti,Obuasi,Agbogbloshie,sardine,13.41,12.45,277,aggregator,yes,rural
1607,2023-08-27,Western,Tarkwa,Agbogbloshie,rice,12.28,10.53,444,retailer,no,rural
1608,2022-08-01,Central,Cape Coast,Ho Main Market,pepper,9.06,8.42,547,wholesaler,no,peri-urban
1609,2022-09-25,Ahafo,Tano North,Agbogbloshie,plantain,15.81,13.73,377,wholesaler,no,peri-urban
1610,2024-10-02,Upper West,Tumu,Takoradi Market,onion,24.55,22.0,394,retailer,yes,rural
1611,2023-12-08,Northern,Tamale,Kejetia,tomato,5.28,4.6,590,retailer,yes,rural
1612,2023-06-24,Northern,Yendi,Ho Main Market,tomato,11.17,9.73,28,aggregator,no,peri-urban
1613,2023-12-07,Bono,Wenchi,Techiman Market,onion,8.71,7.71,216,retailer,yes,rural
1614,2024-10-07,Central,Kasoa,Ho Main Market,maize,13.81,11.91,136,retailer,no,urban
1615,2023-09-11,Western,Axim,Kotokuraba,maize,12.01,10.99,29,aggregator,no,peri-urban
1616,2025-03-04,Bono,Sunyani,Ho Main Market,rice,10.89,9.76,538,aggregator,yes,urban
1617,2023-05-13,Greater Accra,Kasoa East,Agbogbloshie,palm oil,17.14,15.47,368,wholesaler,yes,urban
1618,2024-10-17,Upper West,Tumu,Techiman Market,pepper,23.87,20.24,423,retailer,yes,urban
1619,2024-02-21,Western,Shama,Takoradi Market,yam,34.17,32.0,594,retailer,no,urban
1620,2022-05-06,Ahafo,Tano North,Kotokuraba,rice,10.39,9.34,23,wholesaler,no,rural
1621,2025-10-14,Western,Sekondi-Takoradi,Kotokuraba,maize,7.12,6.01,347,retailer,no,rural
1622,2024-04-20,Central,Cape Coast,Kotokuraba,maize,16.37,14.9,531,aggregator,no,rural
1623,2024-09-09,Eastern,Akim Oda,Takoradi Market,sardine,23.66,19.89,149,retailer,yes,rural
1624,2025-09-03,Volta,Keta,Makola,plantain,17.9,14.81,503,aggregator,no,peri-urban
1625,2022-01-12,Savannah,Salaga,Techiman Market,rice,23.62,20.86,377,retailer,yes,rural
1626,2025-08-10,Western North,Bibiani,Kotokuraba,yam,12.44,11.03,404,wholesaler,no,peri-urban
1627,2023-05-31,Upper East,Bawku,Aboabo Market,cassava,10.88,9.17,273,aggregator,no,urban
1628,2025-11-15,Volta,Keta,Ho Main Market,maize,14.02,12.08,186,aggregator,no,peri-urban
1629,2022-11-12,Greater Accra,Tema,Aboabo Market,cassava,11.99,11.19,488,wholesaler,no,rural
1630,2024-10-28,Bono,Dormaa,Kotokuraba,palm oil,16.98,14.5,512,aggregator,no,urban
1631,2025-02-21,Greater Accra,Kasoa East,Agbogbloshie,palm oil,18.9,15.85,357,wholesaler,no,urban
1632,2025-10-27,Bono East,Kintampo,Kotokuraba,pepper,19.43,18.25,70,retailer,yes,rural
1633,2022-11-10,Oti,Dambai,Ho Main Market,maize,16.1,13.79,75,wholesaler,no,urban
1634,2025-04-23,Savannah,Bole,Agbogbloshie,tomato,14.67,13.23,92,retailer,yes,urban
1635,2023-07-01,Volta,Keta,Tamale Central,pepper,17.78,15.07,71,aggregator,yes,urban
1636,2022-02-08,Eastern,Koforidua,Techiman Market,tomato,6.77,6.0,144,aggregator,no,peri-urban
1637,2025-01-12,Central,Komenda,Ho Main Market,palm oil,14.49,12.55,281,wholesaler,no,urban
1638,2024-11-10,Bono East,Techiman,Agbogbloshie,sardine,13.71,12.82,594,retailer,no,urban
1639,2022-09-10,Eastern,Suhum,Ho Main Market,onion,14.51,12.65,567,wholesaler,yes,peri-urban
1640,2022-10-30,Upper West,Jirapa,Ho Main Market,onion,13.06,11.62,540,aggregator,yes,rural
1641,2024-09-05,Upper East,Bawku,Makola,yam,15.66,14.62,349,aggregator,yes,peri-urban
1642,2022-09-15,Bono,Berekum,Aboabo Market,onion,11.01,10.34,342,retailer,yes,peri-urban
1643,2024-09-26,Bono,Berekum,Kotokuraba,sardine,19.99,16.64,260,retailer,no,rural
1644,2023-06-26,Central,Mfantsiman,Agbogbloshie,pepper,15.89,14.62,304,aggregator,yes,rural
1645,2023-10-02,Savannah,Damongo,Takoradi Market,cassava,14.19,12.29,283,aggregator,yes,peri-urban
1646,2023-07-06,Central,Mfantsiman,Kotokuraba,yam,10.55,9.4,318,retailer,yes,urban
1647,2023-04-06,Northern,Tolon,Keta Market,pepper,17.91,15.49,224,wholesaler,yes,rural
1648,2022-08-12,Western,Tarkwa,Kotokuraba,cassava,14.47,12.56,310,wholesaler,no,urban
1649,2022-04-02,Bono East,Techiman,Takoradi Market,plantain,10.34,8.68,230,retailer,no,rural
1650,2022-10-07,Central,Kasoa,Takoradi Market,rice,13.2,11.73,385,retailer,no,urban
1651,2025-04-08,Upper East,Bawku,Tamale Central,pepper,16.78,14.86,483,retailer,no,peri-urban
1652,2022-09-05,Western North,Sefwi Wiawso,Ho Main Market,rice,16.33,13.76,341,aggregator,no,peri-urban
1653,2025-10-16,Northern,Savelugu,Aboabo Market,pepper,15.97,14.13,377,wholesaler,yes,peri-urban
1654,2025-10-04,Bono East,Nkoranza,Kejetia,cassava,13.91,13.03,113,retailer,yes,peri-urban
1655,2024-05-15,Upper West,Jirapa,Kotokuraba,maize,19.28,17.46,188,wholesaler,yes,rural
1656,2025-12-29,Western,Sekondi-Takoradi,Tamale Central,yam,20.76,18.22,316,aggregator,yes,peri-urban
1657,2025-11-30,Western,Axim,Agbogbloshie,plantain,17.43,16.21,535,aggregator,yes,urban
1658,2022-03-19,Bono,Berekum,Keta Market,cassava,10.96,9.74,117,retailer,no,peri-urban
1659,2023-04-03,Greater Accra,Tema,Makola,tomato,9.3,7.78,369,retailer,yes,peri-urban
1660,2023-08-09,Greater Accra,Accra,Agbogbloshie,maize,11.13,9.86,598,retailer,no,peri-urban
1661,2025-11-16,North East,Walewale,Makola,sardine,26.68,22.46,420,retailer,no,peri-urban
1662,2024-11-03,Bono East,Nkoranza,Tamale Central,tomato,14.86,13.55,470,wholesaler,no,rural
1663,2022-02-14,Bono East,Nkoranza,Kotokuraba,sardine,28.34,26.53,494,retailer,yes,rural
1664,2022-02-07,Volta,Ho,Ho Main Market,yam,12.91,11.15,438,wholesaler,yes,rural
1665,2023-02-20,Volta,Kpando,Kotokuraba,yam,12.3,10.73,23,aggregator,yes,urban
1666,2022-09-02,Northern,Yendi,Kotokuraba,tomato,13.12,11.42,343,aggregator,no,urban
1667,2024-12-21,Oti,Jasikan,Agbogbloshie,yam,13.04,11.14,388,wholesaler,no,peri-urban
1668,2023-05-08,Greater Accra,Madina,Takoradi Market,onion,10.27,9.4,414,wholesaler,yes,urban
1669,2022-11-19,Bono,Dormaa,Takoradi Market,rice,9.01,8.06,575,retailer,no,urban
1670,2025-06-29,Western,Axim,Takoradi Market,palm oil,16.05,13.28,138,retailer,no,urban
1671,2023-04-13,Upper West,Jirapa,Takoradi Market,cassava,19.48,17.93,209,retailer,no,urban
1672,2024-12-20,Northern,Yendi,Tamale Central,sardine,31.68,26.69,435,aggregator,yes,rural
1673,2025-02-16,Upper West,Tumu,Aboabo Market,plantain,11.57,10.85,125,wholesaler,no,rural
1674,2022-03-28,Central,Cape Coast,Tamale Central,palm oil,11.9,10.3,184,wholesaler,yes,urban
1675,2022-03-21,Bono East,Techiman,Techiman Market,onion,10.28,9.19,365,wholesaler,yes,urban
1676,2022-08-16,Ahafo,Tano North,Takoradi Market,maize,19.97,16.56,117,wholesaler,no,rural
1677,2023-04-28,Northern,Tolon,Kotokuraba,maize,17.91,15.43,505,retailer,no,peri-urban
1678,2023-09-15,Eastern,Nsawam,Techiman Market,cassava,9.91,9.08,350,retailer,no,rural
1679,2025-08-26,Western North,Bibiani,Tamale Central,palm oil,9.82,8.61,389,wholesaler,yes,urban
1680,2024-08-05,Savannah,Damongo,Keta Market,palm oil,18.79,17.45,461,retailer,yes,urban
1681,2023-04-30,Ashanti,Obuasi,Ho Main Market,cassava,15.4,13.69,139,aggregator,no,urban
1682,2024-04-19,Upper West,Tumu,Kejetia,sardine,17.56,16.36,318,retailer,no,rural
1683,2022-01-25,Greater Accra,Accra,Keta Market,pepper,9.89,9.28,162,aggregator,yes,urban
1684,2025-05-10,Bono,Wenchi,Makola,cassava,6.98,6.1,112,aggregator,no,rural
1685,2025-06-02,Western,Axim,Kejetia,yam,9.91,8.8,316,wholesaler,yes,peri-urban
1686,2024-02-18,Eastern,Akim Oda,Tamale Central,rice,17.13,15.76,466,wholesaler,no,urban
1687,2024-07-19,North East,Nalerigu,Makola,palm oil,28.19,23.87,499,retailer,no,urban
1688,2024-03-05,Western North,Juaboso,Takoradi Market,pepper,11.58,10.69,277,wholesaler,no,peri-urban
1689,2024-01-23,Bono,Wenchi,Kotokuraba,cassava,29.86,26.61,541,aggregator,yes,rural
1690,2025-04-21,Upper West,Tumu,Agbogbloshie,maize,18.0,16.33,394,aggregator,no,urban
1691,2025-01-05,Upper East,Bolgatanga,Kotokuraba,plantain,8.27,6.86,446,retailer,no,urban
1692,2023-03-02,Upper East,Bawku,Agbogbloshie,maize,14.51,13.23,120,aggregator,yes,urban
1693,2024-12-26,Central,Kasoa,Kejetia,cassava,18.22,15.62,263,wholesaler,yes,urban
1694,2023-10-22,Volta,Kpando,Ho Main Market,rice,5.76,5.28,42,retailer,yes,peri-urban
1695,2023-11-16,Eastern,Koforidua,Techiman Market,rice,16.87,14.86,373,retailer,yes,rural
1696,2023-07-01,Ahafo,Goaso,Makola,maize,20.3,17.31,485,retailer,yes,peri-urban
1697,2025-01-05,Oti,Jasikan,Keta Market,sardine,15.48,14.46,244,wholesaler,yes,rural
1698,2024-07-04,Greater Accra,Accra,Agbogbloshie,tomato,13.18,12.02,463,aggregator,yes,peri-urban
1699,2022-02-24,Bono East,Techiman,Aboabo Market,plantain,12.67,11.89,288,wholesaler,yes,peri-urban
1700,2025-06-24,Oti,Jasikan,Keta Market,yam,12.42,10.73,552,retailer,no,rural
1701,2022-11-10,Savannah,Bole,Kotokuraba,maize,8.92,8.01,333,aggregator,no,urban
1702,2025-09-05,Western,Shama,Tamale Central,tomato,10.58,9.45,139,retailer,no,urban
1703,2022-08-08,Greater Accra,Accra,Makola,rice,11.64,10.51,500,wholesaler,no,peri-urban
1704,2025-10-26,Greater Accra,Tema,Kejetia,yam,14.01,11.55,139,retailer,yes,peri-urban
1705,2025-05-24,Savannah,Salaga,Keta Market,yam,11.08,9.47,155,wholesaler,yes,peri-urban
1706,2022-02-18,Central,Cape Coast,Keta Market,yam,9.93,9.23,96,retailer,yes,urban
1707,2023-04-08,North East,Walewale,Agbogbloshie,rice,17.57,15.3,373,retailer,yes,rural
1708,2022-04-28,North East,Nalerigu,Keta Market,palm oil,15.33,14.34,77,retailer,yes,urban
1709,2022-03-23,Central,Komenda,Tamale Central,sardine,11.15,9.43,105,wholesaler,no,peri-urban
1710,2025-07-10,Central,Mfantsiman,Agbogbloshie,sardine,16.07,15.1,20,wholesaler,no,urban
1711,2023-05-11,Greater Accra,Accra,Kotokuraba,tomato,11.49,10.38,96,wholesaler,yes,urban
1712,2023-09-26,Eastern,Koforidua,Techiman Market,tomato,13.76,12.57,541,wholesaler,no,urban
1713,2024-04-16,Bono East,Techiman,Takoradi Market,plantain,18.94,16.43,463,wholesaler,yes,rural
1714,2023-08-25,Ashanti,Kumasi,Ho Main Market,palm oil,10.9,10.12,167,aggregator,yes,peri-urban
1715,2024-02-09,North East,Walewale,Ho Main Market,rice,8.93,7.91,593,retailer,no,urban
1716,2023-11-04,Bono,Dormaa,Aboabo Market,onion,12.8,11.54,544,wholesaler,no,urban
1717,2022-06-25,Ashanti,Kumasi,Techiman Market,onion,8.35,6.94,205,aggregator,yes,peri-urban
1718,2024-03-15,Western North,Bibiani,Agbogbloshie,cassava,12.22,10.95,541,aggregator,no,urban
1719,2025-01-17,Upper East,Bawku,Aboabo Market,onion,12.2,11.29,181,retailer,yes,urban
1720,2023-10-01,Western,Shama,Makola,onion,5.68,4.78,309,retailer,yes,urban
1721,2025-10-14,Oti,Kadjebi,Kotokuraba,pepper,16.21,14.73,440,retailer,no,urban
1722,2025-08-02,Greater Accra,Kasoa East,Kejetia,rice,12.63,10.4,215,wholesaler,yes,peri-urban
1723,2022-10-24,Oti,Kadjebi,Keta Market,rice,20.36,18.96,53,retailer,yes,urban
1724,2025-07-07,Eastern,Suhum,Kejetia,palm oil,14.52,13.62,589,retailer,no,rural
1725,2023-04-20,North East,Bunkpurugu,Agbogbloshie,tomato,17.42,15.02,427,retailer,yes,urban
1726,2023-06-20,Upper West,Wa,Aboabo Market,sardine,20.42,17.01,316,aggregator,yes,rural
1727,2024-11-26,Volta,Hohoe,Keta Market,yam,12.86,11.56,556,wholesaler,no,peri-urban
1728,2025-04-19,Eastern,Koforidua,Agbogbloshie,onion,13.46,11.09,55,retailer,no,urban
1729,2022-01-25,Greater Accra,Accra,Tamale Central,sardine,7.76,6.81,283,aggregator,no,rural
1730,2022-12-15,Ashanti,Kumasi,Tamale Central,sardine,20.78,17.72,401,wholesaler,yes,rural
1731,2023-09-29,Oti,Dambai,Aboabo Market,yam,12.79,11.21,133,retailer,yes,urban
1732,2022-08-15,Volta,Ho,Keta Market,palm oil,9.47,7.79,462,aggregator,no,urban
1733,2025-10-03,Ashanti,Obuasi,Ho Main Market,yam,17.44,14.41,182,wholesaler,no,peri-urban
1734,2022-02-07,Eastern,Koforidua,Tamale Central,pepper,6.28,5.16,57,retailer,yes,peri-urban
1735,2025-11-07,Northern,Savelugu,Makola,pepper,11.59,10.36,111,retailer,no,urban
1736,2023-07-24,Western North,Juaboso,Aboabo Market,yam,18.5,16.41,120,aggregator,yes,peri-urban
1737,2022-08-24,Volta,Ho,Tamale Central,rice,11.55,9.79,526,retailer,yes,peri-urban
1738,2025-04-19,Bono,Dormaa,Tamale Central,cassava,10.47,9.4,198,aggregator,no,peri-urban
1739,2022-04-24,Savannah,Salaga,Aboabo Market,maize,11.64,10.78,303,aggregator,yes,peri-urban
1740,2022-11-02,Oti,Kadjebi,Makola,cassava,6.66,5.68,374,aggregator,no,urban
1741,2022-05-12,Volta,Hohoe,Aboabo Market,pepper,17.3,15.91,316,wholesaler,yes,urban
1742,2022-12-14,Volta,Ho,Kotokuraba,pepper,12.9,11.6,554,aggregator,yes,rural
1743,2025-04-18,Upper West,Tumu,Ho Main Market,tomato,12.24,10.09,507,wholesaler,yes,peri-urban
1744,2023-02-19,North East,Walewale,Kejetia,rice,12.26,10.61,298,retailer,no,urban
1745,2024-09-09,Western,Tarkwa,Takoradi Market,maize,13.53,11.92,563,wholesaler,yes,rural
1746,2024-01-02,Central,Kasoa,Makola,tomato,16.92,15.36,374,aggregator,yes,peri-urban
1747,2023-10-16,Upper West,Tumu,Takoradi Market,pepper,13.22,11.3,338,retailer,no,rural
1748,2023-01-20,Eastern,Akim Oda,Makola,palm oil,8.36,7.84,214,aggregator,no,peri-urban
1749,2023-05-27,Western North,Bibiani,Kotokuraba,cassava,16.47,14.86,112,aggregator,yes,urban
1750,2024-12-02,Eastern,Akim Oda,Takoradi Market,onion,16.03,13.86,452,retailer,no,rural
1751,2025-02-15,Savannah,Sawla,Makola,tomato,14.47,12.03,577,aggregator,yes,urban
1752,2022-03-02,Upper East,Bolgatanga,Takoradi Market,yam,19.62,16.52,46,wholesaler,yes,peri-urban
1753,2023-07-07,Oti,Jasikan,Kotokuraba,cassava,13.61,11.96,434,retailer,yes,peri-urban
1754,2022-07-07,Savannah,Damongo,Agbogbloshie,onion,19.87,17.47,181,retailer,yes,peri-urban
1755,2023-03-29,Upper West,Wa,Keta Market,onion,22.03,20.09,120,retailer,yes,rural
1756,2024-04-26,Bono,Sunyani,Kejetia,palm oil,16.51,14.98,492,aggregator,yes,rural
1757,2022-07-06,Savannah,Salaga,Kotokuraba,onion,10.36,8.75,177,aggregator,no,rural
1758,2024-07-26,Savannah,Damongo,Kotokuraba,pepper,12.86,11.46,511,retailer,yes,urban
1759,2022-06-13,Western North,Juaboso,Keta Market,sardine,20.77,17.08,28,wholesaler,yes,rural
1760,2025-12-18,Central,Kasoa,Ho Main Market,sardine,7.97,6.92,231,aggregator,no,peri-urban
1761,2022-04-12,Upper East,Bawku,Techiman Market,plantain,11.74,10.7,458,aggregator,yes,urban
1762,2025-07-14,Ahafo,Asunafo North,Agbogbloshie,maize,11.94,10.36,130,aggregator,yes,peri-urban
1763,2025-03-22,Ashanti,Mampong,Ho Main Market,palm oil,9.95,9.16,222,wholesaler,yes,peri-urban
1764,2025-12-23,Oti,Jasikan,Ho Main Market,plantain,18.27,17.12,84,aggregator,yes,rural
1765,2023-11-22,Western,Tarkwa,Agbogbloshie,maize,15.36,13.71,180,aggregator,no,rural
1766,2025-12-21,Bono,Berekum,Tamale Central,sardine,10.5,8.79,433,wholesaler,yes,rural
1767,2023-08-01,Bono East,Kintampo,Makola,palm oil,16.64,14.4,285,wholesaler,no,peri-urban
1768,2023-09-03,Upper West,Jirapa,Keta Market,pepper,12.74,10.46,591,aggregator,no,urban
1769,2023-06-20,Northern,Yendi,Techiman Market,rice,9.86,8.8,224,retailer,no,rural
1770,2025-09-18,Ahafo,Goaso,Keta Market,tomato,10.49,9.64,175,retailer,yes,rural
1771,2024-01-31,Bono,Berekum,Kejetia,tomato,15.68,14.04,192,wholesaler,yes,urban
1772,2024-06-14,Bono,Sunyani,Ho Main Market,cassava,18.7,17.1,327,aggregator,no,peri-urban
1773,2024-08-28,Upper West,Tumu,Takoradi Market,sardine,11.35,10.4,469,wholesaler,no,peri-urban
1774,2022-05-04,Western,Sekondi-Takoradi,Kotokuraba,sardine,16.29,15.02,81,wholesaler,yes,urban
1775,2025-08-18,Upper West,Jirapa,Takoradi Market,pepper,23.42,19.95,392,retailer,yes,rural
1776,2023-10-30,Western North,Sefwi Wiawso,Agbogbloshie,plantain,8.67,8.02,479,wholesaler,yes,urban
1777,2022-12-15,Eastern,Akim Oda,Kotokuraba,rice,15.25,13.7,494,wholesaler,yes,rural
1778,2022-09-06,Central,Cape Coast,Kotokuraba,sardine,18.01,15.39,400,aggregator,yes,urban
1779,2025-07-18,Bono,Berekum,Aboabo Market,onion,13.02,12.22,591,aggregator,no,peri-urban
1780,2025-12-23,Bono East,Nkoranza,Makola,cassava,20.77,19.4,105,wholesaler,no,peri-urban
1781,2023-12-08,Savannah,Sawla,Ho Main Market,tomato,29.07,25.84,162,wholesaler,no,peri-urban
1782,2023-12-14,Greater Accra,Madina,Makola,sardine,15.18,13.98,26,aggregator,yes,peri-urban
1783,2024-10-03,Bono,Berekum,Keta Market,rice,12.41,10.57,314,retailer,no,urban
1784,2022-09-04,Northern,Yendi,Techiman Market,yam,18.95,16.49,538,aggregator,yes,urban
1785,2023-04-26,North East,Nalerigu,Tamale Central,plantain,18.08,15.22,545,aggregator,no,rural
1786,2022-04-08,Upper West,Jirapa,Techiman Market,rice,5.58,4.92,53,aggregator,yes,urban
1787,2022-11-25,Ashanti,Kumasi,Kotokuraba,onion,13.45,11.83,348,aggregator,no,rural
1788,2025-12-19,Central,Kasoa,Takoradi Market,plantain,11.73,9.92,53,aggregator,no,urban
1789,2025-12-18,Volta,Kpando,Keta Market,tomato,15.47,13.93,425,retailer,yes,urban
1790,2024-10-25,Bono East,Nkoranza,Kotokuraba,plantain,12.58,10.49,37,aggregator,yes,urban
1791,2023-04-04,Upper East,Paga,Kotokuraba,rice,13.07,10.81,449,aggregator,no,urban
1792,2024-03-06,Upper West,Jirapa,Agbogbloshie,palm oil,9.95,8.62,447,retailer,no,peri-urban
1793,2023-08-16,Central,Mfantsiman,Takoradi Market,rice,17.41,15.13,312,wholesaler,yes,urban
1794,2023-05-13,Bono,Berekum,Techiman Market,sardine,24.03,20.63,599,retailer,yes,rural
1795,2022-03-28,Oti,Nkwanta South,Techiman Market,onion,10.01,8.52,99,aggregator,yes,peri-urban
1796,2023-02-06,Western,Axim,Tamale Central,pepper,8.26,7.11,105,wholesaler,no,urban
1797,2025-08-09,Savannah,Salaga,Agbogbloshie,plantain,13.56,11.39,591,retailer,no,urban
1798,2025-07-28,Western North,Bibiani,Keta Market,rice,13.33,11.58,67,wholesaler,yes,rural
1799,2022-07-16,Ahafo,Goaso,Agbogbloshie,maize,20.28,18.83,103,retailer,no,peri-urban
1800,2024-02-03,North East,Bunkpurugu,Takoradi Market,maize,8.76,7.42,327,retailer,yes,peri-urban
1801,2025-01-11,Northern,Yendi,Makola,cassava,11.15,10.06,271,wholesaler,no,peri-urban
1802,2022-01-27,North East,Walewale,Aboabo Market,plantain,6.35,5.32,500,wholesaler,yes,peri-urban
1803,2022-05-15,Bono East,Nkoranza,Kejetia,palm oil,21.79,18.79,199,wholesaler,yes,rural
1804,2025-01-18,Upper East,Bawku,Tamale Central,onion,14.7,12.62,329,wholesaler,no,urban
1805,2022-07-25,Ashanti,Obuasi,Tamale Central,yam,11.45,10.68,445,aggregator,yes,urban
1806,2024-11-16,Bono East,Kintampo,Kotokuraba,onion,8.48,7.39,505,retailer,yes,peri-urban
1807,2025-11-02,Volta,Kpando,Techiman Market,plantain,8.75,7.9,58,aggregator,no,rural
1808,2025-12-09,Western North,Bodi,Agbogbloshie,maize,15.56,13.88,298,retailer,no,urban
1809,2025-06-04,Northern,Tolon,Ho Main Market,onion,9.14,7.65,395,aggregator,no,peri-urban
1810,2023-08-26,Oti,Kadjebi,Keta Market,rice,13.96,13.02,60,aggregator,no,peri-urban
1811,2024-12-27,Northern,Savelugu,Kotokuraba,onion,27.52,23.71,66,retailer,yes,rural
1812,2022-12-28,Central,Mfantsiman,Makola,plantain,11.92,9.84,503,aggregator,yes,rural
1813,2025-07-07,Central,Komenda,Kejetia,rice,9.62,8.24,204,wholesaler,yes,rural
1814,2023-10-20,Oti,Dambai,Ho Main Market,tomato,15.39,13.24,91,wholesaler,yes,peri-urban
1815,2024-12-22,Bono,Berekum,Techiman Market,onion,8.77,7.29,588,aggregator,yes,rural
1816,2024-08-29,Volta,Ho,Makola,cassava,24.58,21.98,593,aggregator,no,peri-urban
1817,2024-09-06,Western,Axim,Agbogbloshie,plantain,22.0,18.96,361,retailer,no,urban
1818,2024-07-29,Eastern,Nsawam,Agbogbloshie,sardine,12.71,11.38,588,retailer,yes,peri-urban
1819,2024-06-26,Western North,Bibiani,Aboabo Market,sardine,9.83,8.07,262,aggregator,no,peri-urban
1820,2025-11-16,Greater Accra,Madina,Ho Main Market,cassava,11.6,10.88,347,retailer,no,urban
1821,2022-09-03,Upper East,Bolgatanga,Tamale Central,sardine,12.14,10.2,172,wholesaler,no,rural
1822,2022-10-05,Western,Sekondi-Takoradi,Tamale Central,cassava,15.4,13.85,274,wholesaler,no,rural
1823,2022-12-13,Oti,Dambai,Takoradi Market,tomato,19.37,17.55,443,wholesaler,no,peri-urban
1824,2023-01-07,Volta,Ho,Makola,palm oil,9.37,7.88,251,retailer,yes,peri-urban
1825,2024-03-19,Western,Shama,Techiman Market,maize,19.18,15.98,548,retailer,no,urban
1826,2024-04-28,Upper East,Navrongo,Ho Main Market,rice,16.71,14.01,515,retailer,yes,rural
1827,2022-05-03,Northern,Tamale,Aboabo Market,cassava,11.27,9.58,195,retailer,yes,urban
1828,2024-12-16,Greater Accra,Madina,Aboabo Market,pepper,9.2,7.73,570,aggregator,yes,peri-urban
1829,2022-06-09,Bono,Wenchi,Takoradi Market,pepper,14.02,12.63,162,aggregator,yes,peri-urban
1830,2025-02-24,Upper East,Navrongo,Techiman Market,pepper,9.29,8.09,36,aggregator,yes,urban
1831,2024-01-07,Upper West,Jirapa,Techiman Market,yam,19.26,17.04,268,aggregator,no,urban
1832,2025-08-27,Greater Accra,Kasoa East,Kejetia,sardine,9.09,7.51,54,wholesaler,yes,rural
1833,2023-06-02,Upper West,Lawra,Kejetia,cassava,16.31,15.06,165,retailer,yes,urban
1834,2024-07-23,Ahafo,Tano North,Aboabo Market,plantain,13.09,11.0,184,wholesaler,yes,rural
1835,2025-07-12,Ashanti,Ejisu,Ho Main Market,cassava,11.06,9.55,130,retailer,no,rural
1836,2024-01-16,Bono East,Nkoranza,Ho Main Market,plantain,12.99,10.76,93,aggregator,no,urban
1837,2022-10-15,Greater Accra,Accra,Techiman Market,tomato,19.65,16.44,373,wholesaler,no,urban
1838,2023-02-24,Western,Shama,Ho Main Market,plantain,8.87,7.98,293,retailer,no,rural
1839,2022-05-20,Northern,Savelugu,Aboabo Market,palm oil,11.66,10.53,298,aggregator,yes,urban
1840,2023-12-08,Western,Sekondi-Takoradi,Keta Market,pepper,10.35,9.33,50,retailer,yes,rural
1841,2023-11-29,Central,Kasoa,Takoradi Market,sardine,13.28,11.77,545,retailer,yes,rural
1842,2024-09-13,Western,Tarkwa,Tamale Central,rice,10.59,9.89,554,aggregator,yes,peri-urban
1843,2023-04-20,North East,Walewale,Tamale Central,rice,7.25,6.39,529,wholesaler,yes,rural
1844,2023-01-24,Greater Accra,Kasoa East,Aboabo Market,yam,9.31,8.14,533,retailer,no,peri-urban
1845,2023-05-26,Central,Kasoa,Aboabo Market,tomato,23.88,20.29,197,aggregator,yes,urban
1846,2023-06-22,Upper West,Lawra,Kejetia,palm oil,14.68,12.21,348,retailer,no,rural
1847,2022-08-01,Bono,Berekum,Tamale Central,palm oil,14.5,12.84,590,retailer,yes,rural
1848,2024-06-15,Bono,Wenchi,Techiman Market,sardine,12.2,10.46,191,retailer,no,urban
1849,2025-07-12,Upper West,Jirapa,Tamale Central,plantain,13.22,11.67,415,wholesaler,no,urban
1850,2025-09-28,Eastern,Koforidua,Aboabo Market,yam,11.58,9.78,54,wholesaler,no,urban
1851,2024-11-27,Oti,Jasikan,Takoradi Market,maize,16.19,14.9,316,wholesaler,yes,rural
1852,2022-08-21,Savannah,Salaga,Makola,plantain,13.95,13.11,488,wholesaler,no,urban
1853,2022-09-17,Bono East,Kintampo,Takoradi Market,yam,8.94,7.68,514,aggregator,yes,urban
1854,2022-11-04,Bono,Sunyani,Tamale Central,palm oil,14.71,13.55,254,wholesaler,yes,peri-urban
1855,2023-02-07,Bono East,Atebubu,Kejetia,tomato,5.69,5.26,58,retailer,no,peri-urban
1856,2024-09-23,Bono,Dormaa,Makola,rice,15.56,14.62,238,aggregator,no,rural
1857,2025-07-08,Upper West,Lawra,Ho Main Market,cassava,8.22,7.08,236,retailer,no,urban
1858,2024-01-20,Western,Sekondi-Takoradi,Agbogbloshie,plantain,13.02,11.86,439,wholesaler,no,urban
1859,2025-02-03,Upper East,Navrongo,Keta Market,onion,8.86,7.51,193,retailer,yes,peri-urban
1860,2025-06-24,Western North,Juaboso,Aboabo Market,plantain,13.48,12.06,132,retailer,yes,rural
1861,2022-10-31,Western,Shama,Tamale Central,cassava,16.48,14.91,193,retailer,yes,urban
1862,2022-12-09,Western,Shama,Techiman Market,palm oil,22.78,20.71,93,retailer,no,rural
1863,2024-11-27,Oti,Kadjebi,Makola,yam,7.85,6.63,555,wholesaler,no,peri-urban
1864,2024-05-04,Savannah,Damongo,Techiman Market,tomato,18.94,17.46,51,retailer,no,urban
1865,2024-12-05,Savannah,Damongo,Tamale Central,onion,14.1,12.27,273,retailer,no,peri-urban
1866,2025-05-28,Upper West,Jirapa,Keta Market,palm oil,11.5,9.73,516,retailer,yes,peri-urban
