respondent_id,region,district,age,age_group,gender,education_level,monthly_income_ghs,smartphone_skill_score,mobile_money_transactions_monthly,average_transaction_value_ghs,data_usage_gb_monthly,digital_confidence_score,savings_behaviour_score
1577,Central,Cape Coast,35,35-44,Male,secondary,709.56,4,15.0,112.55,4.9,5.4,6.0
1578,Upper West,Wa,29,25-34,Female,secondary,1379.03,7,40.0,97.48,13.7,8.0,6.0
1579,Ashanti,Kumasi,18,18-24,Female,basic,2355.61,6,26.0,90.7,11.1,5.3,4.1
1580,Western,Axim,28,25-34,Male,postgraduate,871.46,7,15.0,68.95,11.4,7.9,7.6
1581,Bono,Berekum,41,35-44,Male,postgraduate,2441.96,8,30.0,128.38,11.6,7.1,6.0
1582,Western North,Sefwi Wiawso,47,45-54,Male,basic,754.03,6,19.0,243.46,7.9,5.0,7.9
1583,Ahafo,Goaso,53,45-54,Male,secondary,1047.35,8,28.0,109.27,12.8,8.2,4.5
1584,Volta,Kpando,21,18-24,Female,basic,886.19,8,14.0,94.08,9.1,5.6,4.5
1585,Upper East,Navrongo,41,35-44,Female,basic,1621.41,4,39.0,152.15,9.8,5.8,4.5
1586,Upper East,Paga,37,35-44,Female,secondary,537.87,5,12.0,101.47,3.9,5.2,4.6
1587,Bono,Wenchi,24,18-24,Female,basic,1040.91,9,24.0,81.99,11.3,7.5,7.4
1588,Western,Shama,28,25-34,Female,tertiary,710.67,6,15.0,167.97,8.5,4.8,3.9
1589,North East,Nalerigu,29,25-34,Male,postgraduate,764.36,4,20.0,76.03,4.9,3.5,5.4
1590,Western North,Bibiani,33,25-34,Female,basic,1198.17,7,28.0,112.34,11.4,6.8,5.7
1591,Upper West,Jirapa,52,45-54,Female,secondary,2332.87,7,42.0,103.96,12.5,6.7,4.1
1592,Upper West,Tumu,43,35-44,Male,basic,1174.43,5,26.0,117.67,5.1,4.3,5.8
1593,Bono,Berekum,33,25-34,Female,basic,856.74,3,9.0,85.18,5.3,3.7,8.0
1594,Ahafo,Asunafo North,25,25-34,Male,postgraduate,1140.02,6,20.0,156.71,6.0,8.4,5.9
1595,Eastern,Nsawam,35,35-44,Male,basic,513.24,4,26.0,88.34,6.7,5.1,7.0
1596,Ahafo,Tano North,23,18-24,Male,secondary,1165.99,5,26.0,69.81,6.2,3.9,9.1
1597,Upper West,Jirapa,25,25-34,Female,secondary,1232.14,7,17.0,140.72,7.9,8.7,3.5
1598,Bono,Dormaa,21,18-24,Male,secondary,1714.68,4,4.0,110.56,7.5,3.6,7.9
1599,Ashanti,Kumasi,38,35-44,Male,postgraduate,1298.24,7,39.0,78.91,9.0,6.9,4.4
1600,Savannah,Damongo,26,25-34,Female,basic,700.36,3,6.0,59.97,6.4,3.3,5.8
1601,Bono,Berekum,35,35-44,Male,secondary,852.32,6,17.0,41.41,8.7,6.3,4.1
1602,Upper West,Tumu,19,18-24,Female,basic,1151.85,4,23.0,121.53,5.7,4.8,4.6
1603,Oti,Nkwanta South,18,18-24,Male,basic,2368.14,6,18.0,138.09,9.2,6.7,4.9
1604,Volta,Keta,25,25-34,Female,secondary,913.4,8,21.0,118.57,9.4,6.6,6.0
1605,Oti,Jasikan,18,18-24,Female,basic,609.09,5,11.0,122.05,4.6,5.3,3.9
1606,Ashanti,Obuasi,28,25-34,Female,postgraduate,471.9,6,10.0,73.29,9.4,7.1,8.1
1607,Ahafo,Goaso,31,25-34,Female,basic,1056.74,7,19.0,126.09,13.0,7.5,8.8
1608,Savannah,Bole,23,18-24,Male,tertiary,1010.7,6,20.0,133.24,7.1,6.3,4.4
1609,Central,Kasoa,39,35-44,Female,postgraduate,991.76,6,23.0,118.16,13.1,7.2,4.7
1610,Western,Axim,18,18-24,Female,postgraduate,884.57,3,15.0,106.8,5.0,3.3,7.5
1611,Bono East,Nkoranza,35,35-44,Female,basic,762.67,9,31.0,76.85,11.4,8.3,6.1
1612,Ahafo,Asunafo North,38,35-44,Female,postgraduate,1163.41,8,26.0,178.95,11.6,8.8,3.6
1613,Upper West,Wa,26,25-34,Female,secondary,1789.86,10,18.0,99.33,17.7,8.0,4.3
1614,Upper West,Tumu,34,25-34,Female,secondary,1757.22,9,33.0,81.22,12.2,9.9,5.4
1615,Bono,Wenchi,39,35-44,Male,postgraduate,2419.5,5,30.0,58.14,8.9,6.9,6.3
1616,Oti,Nkwanta South,31,25-34,Male,secondary,1417.78,5,22.0,74.82,4.1,2.0,2.9
1617,Upper East,Bolgatanga,30,25-34,Female,secondary,1452.28,5,19.0,129.92,7.4,3.3,3.5
1618,Central,Kasoa,29,25-34,Female,secondary,985.86,4,22.0,73.65,5.1,3.7,6.6
1619,Greater Accra,Madina,32,25-34,Female,secondary,1079.7,5,22.0,77.27,7.9,5.2,6.0
1620,Western,Sekondi-Takoradi,27,25-34,Male,secondary,714.18,4,9.0,64.18,5.0,2.7,6.4
1621,Volta,Keta,31,25-34,Female,basic,2097.84,9,22.0,106.38,12.2,6.4,3.7
1622,Ahafo,Goaso,28,25-34,Female,postgraduate,698.25,8,30.0,170.47,11.2,8.9,6.2
1623,Northern,Savelugu,37,35-44,Male,secondary,2152.81,3,33.0,111.12,6.3,3.6,7.8
1624,Greater Accra,Kasoa East,38,35-44,Female,secondary,1439.45,6,44.0,113.52,5.5,5.4,5.0
1625,Bono,Sunyani,46,45-54,Male,basic,1257.53,8,35.0,105.12,11.6,8.9,6.9
1626,Oti,Kadjebi,37,35-44,Male,secondary,1453.95,7,30.0,79.35,11.3,8.3,3.9
1627,Central,Kasoa,19,18-24,Female,secondary,899.89,5,19.0,84.85,8.1,5.4,3.6
1628,Central,Komenda,34,25-34,Male,secondary,1209.1,6,15.0,86.39,5.5,7.1,1.7
1629,Greater Accra,Accra,19,18-24,Female,secondary,964.04,6,21.0,176.5,8.7,3.9,8.4
1630,Western,Sekondi-Takoradi,18,18-24,Female,postgraduate,746.06,4,39.0,91.7,10.5,5.3,4.6
1631,Ashanti,Kumasi,48,45-54,Female,tertiary,650.92,4,27.0,70.37,9.6,3.4,8.0
1632,Bono East,Atebubu,18,18-24,Female,tertiary,974.81,8,31.0,84.29,7.9,8.1,4.1
1633,Central,Kasoa,30,25-34,Female,secondary,985.41,5,16.0,183.21,3.8,1.5,5.4
1634,Bono,Berekum,21,18-24,Male,secondary,683.07,3,15.0,62.29,5.6,4.6,6.7
1635,Western North,Bibiani,51,45-54,Male,basic,1971.7,6,29.0,51.24,6.8,5.0,7.7
1636,Northern,Tamale,37,35-44,Male,postgraduate,958.92,3,16.0,111.91,3.5,2.0,6.5
1637,Western,Sekondi-Takoradi,51,45-54,Male,secondary,1752.93,4,15.0,129.58,10.1,6.3,4.5
1638,Greater Accra,Madina,22,18-24,Male,basic,706.94,7,10.0,84.8,9.3,8.0,3.4
1639,North East,Bunkpurugu,18,18-24,Female,basic,872.27,5,16.0,186.51,2.9,3.7,7.2
1640,Western,Shama,32,25-34,Female,tertiary,2074.6,9,19.0,75.94,14.7,10.0,4.6
1641,Oti,Kadjebi,30,25-34,Male,tertiary,856.38,1,5.0,131.48,2.0,1.3,5.0
1642,Ashanti,Obuasi,28,25-34,Male,postgraduate,2732.8,5,33.0,87.52,11.9,4.8,5.4
1643,Eastern,Akim Oda,42,35-44,Male,secondary,528.09,7,33.0,108.03,8.5,8.1,3.4
1644,Ashanti,Mampong,28,25-34,Male,secondary,720.91,7,34.0,112.72,15.5,8.2,2.7
1645,Central,Mfantsiman,18,18-24,Female,secondary,819.02,8,20.0,116.37,10.6,5.1,5.7
1646,Western,Axim,27,25-34,Male,postgraduate,2129.98,5,25.0,89.15,10.7,1.0,7.6
1647,Western,Shama,36,35-44,Male,postgraduate,3275.87,5,38.0,166.87,13.4,4.4,4.6
1648,Eastern,Koforidua,39,35-44,Male,basic,1127.37,6,22.0,114.92,11.8,7.1,4.8
1649,Bono East,Atebubu,18,18-24,Female,basic,841.59,6,26.0,86.25,5.5,4.9,8.3
1650,Greater Accra,Madina,18,18-24,Female,tertiary,1269.82,6,27.0,87.54,12.3,8.5,7.0
1651,North East,Bunkpurugu,20,18-24,Male,tertiary,1298.66,7,24.0,93.64,9.9,7.9,6.3
1652,Volta,Hohoe,29,25-34,Male,postgraduate,3482.8,6,28.0,130.74,13.7,4.6,5.4
1653,Greater Accra,Accra,32,25-34,Female,basic,822.06,6,17.0,210.65,4.9,8.2,3.4
1654,Western North,Juaboso,51,45-54,Male,secondary,1677.31,6,24.0,77.56,5.8,6.9,1.0
1655,Upper East,Bolgatanga,25,25-34,Female,tertiary,1457.42,7,27.0,72.72,11.3,7.0,6.6
1656,Oti,Jasikan,38,35-44,Female,basic,1540.99,5,16.0,189.62,11.1,6.4,6.5
1657,Northern,Tolon,18,18-24,Male,basic,929.16,4,1.0,114.15,3.5,4.3,3.3
1658,Central,Kasoa,22,18-24,Male,postgraduate,1305.16,7,24.0,130.24,7.0,7.3,2.7
1659,Central,Kasoa,31,25-34,Male,basic,1024.23,3,13.0,96.94,5.4,4.3,5.8
1660,Volta,Kpando,18,18-24,Male,basic,1738.84,8,46.0,83.89,10.7,8.7,6.5
1661,Bono,Wenchi,44,35-44,Male,postgraduate,554.77,5,6.0,92.06,8.2,4.6,5.4
1662,Greater Accra,Accra,18,18-24,Female,secondary,1084.58,4,18.0,80.61,4.7,5.0,6.0
1663,Volta,Keta,28,25-34,Male,basic,920.28,6,28.0,100.35,8.5,4.5,4.5
1664,North East,Chereponi,41,35-44,Male,secondary,1364.03,7,30.0,135.98,13.6,7.7,6.8
1665,Oti,Nkwanta South,28,25-34,Male,postgraduate,574.5,9,29.0,55.41,13.7,10.0,5.9
1666,Bono,Berekum,18,18-24,Male,tertiary,1221.89,7,26.0,134.91,7.2,8.2,4.7
1667,Upper West,Wa,38,35-44,Female,postgraduate,1734.34,9,38.0,84.49,13.7,6.7,9.2
1668,Eastern,Nsawam,43,35-44,Female,basic,966.73,2,12.0,129.28,3.7,1.6,5.9
1669,Central,Komenda,28,25-34,Male,basic,1129.65,6,30.0,84.72,6.9,4.3,5.2
1670,Volta,Ho,27,25-34,Female,secondary,912.78,3,20.0,135.83,6.7,2.0,5.6
1671,Oti,Nkwanta South,40,35-44,Male,secondary,837.97,7,24.0,109.28,11.0,6.2,4.8
1672,Central,Komenda,18,18-24,Male,basic,1776.37,8,33.0,74.83,15.0,7.3,7.0
1673,Greater Accra,Tema,41,35-44,Male,secondary,615.08,7,30.0,172.16,8.4,6.7,4.8
1674,Savannah,Sawla,40,35-44,Female,secondary,1603.56,9,40.0,101.57,13.4,9.6,5.2
1675,Bono East,Atebubu,18,18-24,Male,postgraduate,959.65,8,29.0,144.52,14.6,6.8,2.5
1676,Western North,Juaboso,22,18-24,Male,secondary,1371.36,9,29.0,154.94,15.9,6.6,8.5
1677,Bono East,Nkoranza,18,18-24,Female,postgraduate,675.87,4,22.0,185.52,5.4,3.1,3.9
1678,Northern,Tolon,18,18-24,Male,basic,1296.85,8,39.0,70.81,11.9,8.0,3.9
1679,Eastern,Akim Oda,47,45-54,Male,basic,859.06,5,37.0,74.15,4.9,3.8,6.0
1680,Oti,Nkwanta South,32,25-34,Female,secondary,1699.28,6,37.0,46.24,13.1,5.9,7.4
1681,Central,Kasoa,32,25-34,Female,tertiary,816.77,9,25.0,91.21,14.5,10.0,7.8
1682,Upper West,Wa,36,35-44,Male,postgraduate,2434.07,4,29.0,90.73,9.6,1.0,3.8
1683,Savannah,Sawla,29,25-34,Male,postgraduate,504.34,6,12.0,71.21,10.2,7.8,7.2
1684,Greater Accra,Accra,18,18-24,Male,basic,799.63,6,24.0,85.9,4.7,6.2,6.4
1685,Volta,Hohoe,30,25-34,Male,tertiary,754.59,10,36.0,182.44,14.8,10.0,7.0
1686,Western North,Bodi,42,35-44,Male,basic,1334.08,6,16.0,85.8,11.3,5.0,7.6
1687,Western,Axim,18,18-24,Female,secondary,2463.63,7,35.0,145.36,12.4,7.2,6.3
1688,Ahafo,Tano North,18,18-24,Male,tertiary,722.04,7,21.0,94.0,8.9,7.1,9.8
1689,Greater Accra,Accra,31,25-34,Male,secondary,1288.43,9,21.0,50.75,11.8,7.6,4.9
1690,North East,Nalerigu,26,25-34,Male,secondary,837.14,7,36.0,151.13,11.0,7.0,3.6
1691,Northern,Tolon,27,25-34,Female,tertiary,1301.8,6,45.0,105.4,9.2,6.0,4.4
1692,Savannah,Bole,32,25-34,Female,secondary,775.59,6,21.0,52.21,10.3,6.4,5.6
1693,Ashanti,Mampong,27,25-34,Female,tertiary,1024.26,8,4.0,93.76,11.9,6.3,5.2
1694,Western,Tarkwa,40,35-44,Female,tertiary,947.97,10,26.0,84.4,14.2,10.0,8.7
1695,Bono,Dormaa,21,18-24,Male,postgraduate,2153.91,6,7.0,171.15,9.8,4.2,5.5
1696,Upper West,Lawra,24,18-24,Female,postgraduate,1709.85,9,39.0,110.82,16.6,10.0,6.5
1697,Upper West,Jirapa,38,35-44,Male,basic,1274.98,8,26.0,114.64,13.0,6.1,3.8
1698,Bono East,Nkoranza,33,25-34,Male,secondary,1260.27,7,19.0,62.76,9.8,9.7,5.2
1699,Ahafo,Tano North,37,35-44,Male,basic,1267.76,4,19.0,58.17,7.8,3.5,6.7
1700,Bono East,Techiman,20,18-24,Male,tertiary,871.99,4,12.0,70.92,6.8,5.5,5.4
1701,Ashanti,Obuasi,24,18-24,Female,postgraduate,1538.2,8,27.0,75.78,13.2,8.3,2.7
1702,Oti,Dambai,38,35-44,Female,postgraduate,1392.99,8,22.0,108.7,12.3,7.7,5.2
1703,Greater Accra,Kasoa East,33,25-34,Female,basic,1434.46,6,26.0,82.03,12.2,4.8,1.0
1704,Ahafo,Goaso,29,25-34,Male,postgraduate,794.2,7,28.0,73.3,9.3,8.2,2.8
1705,Greater Accra,Tema,39,35-44,Female,basic,351.19,8,2.0,62.47,11.3,8.9,5.6
1706,Northern,Savelugu,32,25-34,Female,secondary,1256.72,7,19.0,64.84,10.1,6.5,2.1
1707,Western,Sekondi-Takoradi,18,18-24,Female,postgraduate,1539.77,10,25.0,103.34,14.1,9.7,2.5
1708,Volta,Ho,25,25-34,Male,secondary,1199.6,3,25.0,136.69,5.3,7.2,6.1
1709,Northern,Tolon,35,35-44,Female,postgraduate,592.19,7,25.0,79.16,9.3,6.8,6.3
1710,Ashanti,Obuasi,41,35-44,Male,tertiary,688.92,3,2.0,155.21,3.7,4.4,5.9
1711,Oti,Dambai,21,18-24,Male,basic,750.84,4,26.0,56.41,6.7,3.0,5.0
1712,Upper East,Paga,18,18-24,Male,basic,492.63,7,18.0,59.02,7.1,7.2,5.0
1713,Volta,Kpando,39,35-44,Female,postgraduate,543.76,3,19.0,92.84,6.5,3.3,7.7
1714,Bono East,Techiman,42,35-44,Male,tertiary,659.56,6,34.0,44.77,11.0,3.8,4.8
1715,Bono East,Techiman,55,55-65,Male,secondary,1152.84,7,19.0,93.26,5.4,8.7,4.2
1716,Bono East,Atebubu,27,25-34,Female,basic,799.73,7,27.0,90.21,9.6,5.7,9.3
1717,Bono East,Kintampo,32,25-34,Female,secondary,2521.61,10,29.0,190.16,16.6,8.3,9.1
1718,Greater Accra,Madina,26,25-34,Male,tertiary,612.88,9,29.0,84.12,12.3,7.4,2.9
1719,North East,Bunkpurugu,28,25-34,Female,basic,2858.05,6,25.0,79.09,13.0,3.5,6.8
1720,North East,Walewale,29,25-34,Female,secondary,437.53,8,31.0,77.3,10.4,9.7,4.5
1721,Western,Sekondi-Takoradi,43,35-44,Male,secondary,656.29,7,19.0,137.96,8.8,7.4,7.0
1722,Western North,Juaboso,40,35-44,Male,basic,681.79,5,11.0,46.91,5.7,5.7,2.4
1723,Upper East,Navrongo,52,45-54,Female,basic,757.41,6,30.0,121.47,9.5,6.1,5.3
1724,Western,Tarkwa,40,35-44,Male,secondary,1056.95,8,40.0,157.51,12.4,7.2,4.7
1725,North East,Chereponi,32,25-34,Female,basic,1090.48,7,27.0,78.95,12.5,6.3,4.3
1726,Oti,Dambai,19,18-24,Female,secondary,1311.07,7,33.0,57.33,12.0,6.1,6.1
1727,Bono,Dormaa,41,35-44,Female,basic,1386.65,10,26.0,74.56,13.5,9.3,4.2
1728,Bono East,Kintampo,27,25-34,Male,tertiary,1064.85,9,17.0,280.78,13.8,9.0,7.0
1729,Ashanti,Kumasi,33,25-34,Female,basic,1924.19,7,23.0,86.39,11.6,7.5,5.1
1730,Greater Accra,Kasoa East,42,35-44,Male,secondary,1003.15,4,19.0,78.63,3.8,3.5,7.0
1731,Ashanti,Obuasi,27,25-34,Female,basic,1406.28,5,13.0,108.52,10.8,3.5,6.4
1732,Western North,Bibiani,19,18-24,Female,tertiary,1105.65,8,16.0,138.58,13.3,6.2,8.0
1733,North East,Chereponi,37,35-44,Female,basic,759.01,8,28.0,90.38,10.8,7.8,2.5
1734,Upper East,Paga,43,35-44,Female,postgraduate,1400.26,5,23.0,142.61,6.8,6.7,2.2
1735,Ashanti,Mampong,28,25-34,Female,basic,1087.28,9,29.0,82.96,11.2,9.9,4.7
1736,Upper West,Wa,18,18-24,Female,postgraduate,1464.65,7,26.0,103.43,10.7,5.8,6.5
1737,Northern,Savelugu,25,25-34,Female,secondary,1167.11,8,24.0,141.76,12.5,7.3,6.5
1738,Oti,Nkwanta South,18,18-24,Female,secondary,2676.23,5,16.0,94.7,10.3,7.4,6.8
1739,Volta,Kpando,23,18-24,Male,basic,2215.96,8,43.0,82.76,12.8,4.0,4.4
1740,Bono East,Kintampo,30,25-34,Male,basic,920.78,5,37.0,83.19,4.1,3.5,4.7
1741,Central,Komenda,41,35-44,Male,postgraduate,2798.08,5,30.0,96.92,7.1,4.9,5.9
1742,Greater Accra,Madina,31,25-34,Male,tertiary,1694.35,7,41.0,156.98,5.1,6.4,6.1
1743,Savannah,Bole,26,25-34,Male,tertiary,1563.8,4,13.0,106.88,8.6,1.0,4.0
1744,Central,Kasoa,37,35-44,Male,postgraduate,955.76,4,10.0,88.92,7.8,3.0,2.1
1745,Bono,Dormaa,26,25-34,Female,tertiary,1501.07,3,12.0,166.53,6.8,2.4,6.4
1746,North East,Walewale,44,35-44,Female,tertiary,1198.94,4,15.0,93.77,9.8,1.0,5.7
1747,Oti,Kadjebi,36,35-44,Male,tertiary,1052.67,4,15.0,126.05,5.1,5.8,1.8
1748,Ahafo,Asunafo North,34,25-34,Female,secondary,506.43,3,10.0,91.3,4.9,1.2,1.0
1749,Western North,Juaboso,18,18-24,Female,basic,1631.84,9,24.0,94.48,11.0,9.9,6.5
1750,Oti,Nkwanta South,46,45-54,Male,basic,1083.76,4,28.0,174.72,7.7,3.6,6.1
1751,Oti,Dambai,32,25-34,Male,tertiary,753.35,5,22.0,98.15,8.1,4.0,7.1
1752,Northern,Savelugu,38,35-44,Male,basic,600.92,5,15.0,117.04,7.2,6.4,4.6
1753,North East,Chereponi,46,45-54,Female,postgraduate,1220.99,8,21.0,85.13,11.0,8.8,4.4
1754,Western North,Bibiani,31,25-34,Female,tertiary,1544.83,3,8.0,128.45,6.2,4.2,8.7
1755,North East,Chereponi,18,18-24,Female,basic,595.4,5,7.0,114.32,6.0,6.8,5.2
1756,Oti,Kadjebi,28,25-34,Female,tertiary,1584.02,6,24.0,149.79,10.1,6.3,7.6
1757,Upper West,Wa,32,25-34,Male,secondary,1193.31,3,14.0,59.43,3.8,1.0,5.6
1758,Central,Kasoa,25,25-34,Female,basic,353.58,6,15.0,150.59,7.8,6.3,5.6
1759,Oti,Kadjebi,36,35-44,Female,tertiary,953.92,9,36.0,48.6,16.1,5.8,7.9
1760,Upper West,Jirapa,20,18-24,Female,tertiary,887.37,10,41.0,98.78,11.9,10.0,7.1
1761,Central,Mfantsiman,35,35-44,Female,postgraduate,2009.3,7,19.0,36.54,13.0,6.4,6.8
1762,Bono East,Nkoranza,21,18-24,Female,basic,969.28,6,24.0,76.56,11.9,5.8,6.5
1763,Ahafo,Tano North,29,25-34,Male,postgraduate,649.2,2,22.0,62.54,4.1,1.0,6.8
1764,Upper West,Tumu,38,35-44,Male,basic,844.66,7,22.0,92.06,11.0,7.0,5.0
1765,North East,Chereponi,30,25-34,Female,postgraduate,930.92,6,27.0,140.44,10.9,5.5,6.0
1766,North East,Chereponi,18,18-24,Female,secondary,621.42,5,4.0,169.21,6.0,3.8,6.2
1767,Savannah,Salaga,29,25-34,Male,basic,1159.28,5,19.0,89.08,4.2,4.9,5.9
1768,Bono East,Nkoranza,21,18-24,Male,tertiary,979.73,7,8.0,57.45,9.9,7.3,6.0
1769,Volta,Ho,18,18-24,Male,basic,992.82,6,16.0,60.21,7.7,4.6,4.9
1770,Western North,Sefwi Wiawso,27,25-34,Male,secondary,1893.11,8,41.0,57.51,15.5,7.9,4.3
1771,Bono,Wenchi,26,25-34,Male,postgraduate,949.93,10,23.0,69.41,11.6,9.6,5.3
1772,Upper West,Wa,33,25-34,Male,basic,1280.65,4,27.0,63.63,9.0,4.4,4.9
1773,Savannah,Bole,35,35-44,Male,postgraduate,1743.16,4,8.0,121.75,7.4,4.1,4.2
1774,North East,Bunkpurugu,20,18-24,Male,basic,849.9,9,21.0,91.3,13.4,10.0,6.9
1775,Western North,Bibiani,29,25-34,Male,basic,1039.33,6,16.0,190.87,7.2,7.4,8.5
1776,Oti,Nkwanta South,47,45-54,Female,basic,662.02,6,19.0,57.53,5.4,8.1,6.8
1777,Oti,Jasikan,23,18-24,Male,secondary,926.82,5,9.0,92.84,7.8,5.3,5.3
1778,Greater Accra,Madina,31,25-34,Male,basic,864.57,6,26.0,78.78,8.7,6.8,4.5
1779,Western,Sekondi-Takoradi,40,35-44,Male,basic,2101.79,5,16.0,126.97,8.7,3.7,7.0
1780,Northern,Tolon,44,35-44,Male,basic,1624.28,5,18.0,125.02,10.9,4.1,5.9
1781,Bono,Berekum,32,25-34,Male,tertiary,1606.49,6,28.0,102.14,11.2,4.6,6.3
1782,Bono East,Nkoranza,18,18-24,Male,tertiary,679.33,5,12.0,155.25,8.1,3.5,4.1
1783,Volta,Ho,37,35-44,Female,tertiary,1045.18,8,20.0,55.31,9.4,8.8,6.3
1784,Northern,Tolon,31,25-34,Female,postgraduate,886.02,6,33.0,118.49,8.7,6.4,2.6
1785,Western North,Bodi,30,25-34,Female,basic,534.98,4,12.0,61.99,2.9,5.9,6.4
1786,Ahafo,Goaso,26,25-34,Female,tertiary,1231.94,7,35.0,58.42,13.0,6.9,4.0
1787,Bono East,Techiman,22,18-24,Male,secondary,2433.92,7,25.0,150.68,13.5,5.9,6.5
1788,Upper West,Wa,25,25-34,Male,tertiary,880.16,4,22.0,104.31,3.9,3.6,4.6
1789,Upper East,Bawku,21,18-24,Male,basic,1197.8,9,32.0,102.55,7.7,8.7,6.9
1790,Western North,Sefwi Wiawso,32,25-34,Male,secondary,1489.5,2,0.0,144.14,5.8,2.9,6.4
1791,Upper West,Jirapa,38,35-44,Male,basic,1629.52,5,27.0,141.81,7.2,3.0,7.3
1792,Savannah,Damongo,32,25-34,Male,postgraduate,1301.77,7,30.0,121.03,10.0,9.3,7.5
1793,Volta,Kpando,18,18-24,Male,postgraduate,1039.8,6,14.0,117.54,9.7,4.8,5.0
1794,Ahafo,Asutifi South,34,25-34,Female,basic,1263.75,9,35.0,154.9,10.9,8.9,7.6
1795,Upper West,Jirapa,23,18-24,Male,postgraduate,931.65,7,34.0,101.47,10.0,9.1,4.1
1796,Upper West,Wa,18,18-24,Female,tertiary,2733.64,2,13.0,85.41,6.0,1.0,7.0
1797,Oti,Dambai,32,25-34,Male,basic,1107.48,5,20.0,96.3,6.7,2.2,2.1
1798,Bono East,Techiman,25,25-34,Female,secondary,2680.76,6,29.0,85.1,12.0,4.8,2.7
1799,Western North,Bibiani,27,25-34,Male,secondary,2108.47,10,34.0,95.76,15.3,8.7,9.1
1800,Upper East,Navrongo,30,25-34,Male,basic,3082.68,8,40.0,77.56,19.9,8.8,6.0
1801,Savannah,Salaga,22,18-24,Female,secondary,1135.08,6,24.0,123.95,9.1,5.3,3.0
1802,Upper East,Navrongo,41,35-44,Female,postgraduate,1160.42,6,16.0,89.53,7.3,8.3,7.7
1803,Eastern,Nsawam,18,18-24,Male,secondary,1143.29,7,14.0,86.83,8.9,8.1,6.8
1804,Eastern,Nsawam,18,18-24,Female,postgraduate,825.22,6,19.0,127.94,5.3,4.5,3.8
1805,Northern,Savelugu,33,25-34,Female,secondary,658.91,5,24.0,59.07,6.1,6.7,6.1
1806,North East,Bunkpurugu,37,35-44,Male,tertiary,751.96,7,14.0,126.27,9.6,5.0,6.6
1807,North East,Nalerigu,21,18-24,Female,basic,1449.62,4,17.0,82.84,9.0,4.4,4.4
1808,Bono,Wenchi,24,18-24,Male,tertiary,1532.22,4,20.0,91.82,10.2,3.5,4.4
1809,Eastern,Nsawam,29,25-34,Male,postgraduate,887.31,8,27.0,68.93,10.4,6.6,1.9
1810,Ahafo,Goaso,32,25-34,Female,tertiary,645.2,7,23.0,71.67,8.5,4.8,4.6
1811,Savannah,Damongo,37,35-44,Male,tertiary,1545.9,5,14.0,56.23,8.3,3.4,3.1
1812,Western,Sekondi-Takoradi,22,18-24,Female,basic,1226.2,8,24.0,106.25,10.8,4.6,4.5
1813,Bono,Berekum,35,35-44,Female,basic,1570.25,5,23.0,60.9,8.6,7.1,6.7
1814,Oti,Dambai,33,25-34,Female,postgraduate,740.54,7,20.0,72.42,13.2,7.0,7.5
1815,Greater Accra,Accra,27,25-34,Male,basic,1188.61,7,24.0,86.24,8.0,4.7,7.0
1816,Northern,Yendi,26,25-34,Male,tertiary,686.02,10,32.0,75.15,17.2,6.5,6.1
1817,Ashanti,Ejisu,35,35-44,Male,secondary,923.83,7,14.0,118.16,5.5,8.8,4.3
1818,Northern,Tamale,37,35-44,Male,secondary,894.17,5,25.0,111.44,8.9,4.4,4.7
1819,Northern,Tolon,39,35-44,Female,postgraduate,1465.49,9,36.0,71.88,13.4,10.0,7.1
1820,Oti,Dambai,45,45-54,Male,basic,3328.36,8,53.0,82.42,16.2,10.0,5.6
1821,North East,Chereponi,27,25-34,Male,basic,1453.8,4,34.0,76.35,7.4,5.5,2.7
1822,Western,Shama,38,35-44,Male,basic,1738.67,5,36.0,131.16,11.1,6.6,4.2
1823,Volta,Ho,24,18-24,Female,tertiary,828.3,10,31.0,193.27,11.7,10.0,3.6
1824,Western North,Sefwi Wiawso,42,35-44,Female,secondary,562.01,10,39.0,74.59,15.3,10.0,5.8
1825,Ahafo,Tano North,26,25-34,Female,postgraduate,1743.63,3,22.0,76.42,10.9,1.8,4.4
1826,Ashanti,Mampong,34,25-34,Male,postgraduate,1472.71,6,35.0,74.73,12.0,6.4,7.3
1827,Central,Komenda,18,18-24,Female,basic,1012.77,8,26.0,101.24,9.3,7.9,5.5
1828,Western,Tarkwa,37,35-44,Female,basic,1766.06,9,25.0,215.05,13.0,7.9,5.3
1829,Volta,Keta,33,25-34,Male,tertiary,436.84,5,23.0,69.67,8.5,3.3,6.7
1830,Eastern,Akim Oda,36,35-44,Female,tertiary,551.92,10,19.0,135.8,8.3,9.7,6.6
1831,North East,Chereponi,33,25-34,Male,postgraduate,1325.92,5,25.0,74.32,9.0,5.1,6.8
1832,Ashanti,Kumasi,34,25-34,Male,secondary,1027.51,4,36.0,114.45,6.6,5.3,5.4
1833,North East,Chereponi,45,45-54,Female,secondary,901.79,6,15.0,53.56,7.0,8.0,5.6
1834,Bono,Berekum,23,18-24,Male,basic,1412.28,9,30.0,121.94,12.4,8.0,4.5
1835,Volta,Ho,33,25-34,Female,postgraduate,1148.68,4,17.0,80.75,6.4,4.1,4.6
1836,Northern,Yendi,25,25-34,Male,secondary,583.83,1,22.0,77.43,2.0,1.0,5.7
1837,Volta,Keta,32,25-34,Female,basic,635.18,7,22.0,124.37,10.5,8.4,8.1
